x,y,theta,velocity
1.533562,-2.628999,-1.044601,
1.638715,-2.799002,-0.986562,
1.748866,-2.965935,-0.986691,
1.859218,-3.132736,-0.985326,
1.969709,-3.299444,-0.993778,
2.077108,-3.468151,-1.011324,
2.178620,-3.640474,-1.042114,
2.283397,-3.810770,-0.983347,
2.393205,-3.977927,-0.993804,
2.503516,-4.144754,-0.983542,
2.608313,-4.315083,-1.029085,
2.710645,-4.486913,-1.015304,
2.816461,-4.656627,-1.010195,
2.925367,-4.824361,-0.983918,
3.036013,-4.990966,-0.983918,
3.145179,-5.158536,-1.010892,
3.248748,-5.329611,-1.037301,
3.350490,-5.501793,-1.026393,
3.459997,-5.669125,-0.994405,
3.569159,-5.836706,-0.987783,
3.679664,-6.003405,-0.986401,
3.788900,-6.170934,-0.998610,
3.893241,-6.341541,-1.028754,
3.991986,-6.515459,-0.994173,
4.102120,-6.682401,-0.984955,
4.212401,-6.849246,-0.993778,
4.320436,-7.017555,-1.005258,
4.427902,-7.186229,-1.001309,
4.532516,-7.356608,-1.040495,
4.635706,-7.527907,-0.994737,
4.745642,-7.694979,-0.983123,
4.855885,-7.861850,-0.998224,
4.962424,-8.031087,-1.028053,
5.063383,-8.203718,-1.052580,
5.168214,-8.373903,-0.983621,
5.278917,-8.540471,-0.983621,
5.387838,-8.708205,-1.001421,
5.495165,-8.876968,-1.001421,
5.603179,-9.045282,-1.051633,
5.704114,-9.217938,-1.031491,
5.811707,-9.386494,-0.988349,
5.923098,-9.552600,-0.974825,
6.034754,-9.718529,-0.983492,
6.145322,-9.885186,-0.986691,
6.255608,-10.052031,-0.986507,
6.366617,-10.218394,-0.973608,
6.479193,-10.383701,-0.972359,
6.588135,-10.551419,-1.004576,
6.693176,-10.721606,-1.018448,
6.799030,-10.891289,-0.989313,
6.910691,-11.057211,-0.973544,
7.017261,-11.226399,-1.038252,
7.089523,-11.410246,-1.352323,
7.129462,-11.605993,-1.497423,
7.144124,-11.805455,-1.497423,
7.145853,-12.003617,-1.844441,
7.091805,-12.196176,-1.844441,
7.037756,-12.388734,-1.844441,
6.963541,-12.571344,-2.213736,
6.843631,-12.731412,-2.213736,
6.723721,-12.891479,-2.213736,
6.577717,-13.024669,-2.528222,
6.414174,-13.139795,-2.528222,
6.250632,-13.254920,-2.528222,
6.070343,-13.338052,-2.790517,
5.882542,-13.406834,-2.790517,
5.688634,-13.455343,-2.907363,
5.491254,-13.448104,2.975932,
5.294828,-13.410748,2.929697,
5.097797,-13.379649,3.095196,
4.897801,-13.379492,3.141593,
4.697801,-13.379492,3.141593,
4.497801,-13.379492,3.141593,
4.297801,-13.379492,3.141593,
4.097801,-13.379492,3.141593,
3.897801,-13.379492,3.141593,
3.697876,-13.381577,-3.028301,
3.502832,-13.424187,-2.915237,
3.318052,-13.496547,-2.592918,
3.151689,-13.607549,-2.554866,
3.000910,-13.736496,-2.210051,
2.889796,-13.902762,-2.162561,
2.792546,-14.076474,-1.855504,
2.742459,-14.270016,-1.812107,
2.693789,-14.463982,-1.710743,
2.681097,-14.663279,-1.572268,
2.680963,-14.863279,-1.570796,
2.680963,-15.063279,-1.570796,
2.686049,-15.263156,-1.480480,
2.709839,-15.461659,-1.451520,
2.726713,-15.660816,-1.557563,
2.738617,-15.860016,-1.393827,
2.775583,-16.056507,-1.409324,
2.801490,-16.254798,-1.448470,
2.817277,-16.454143,-1.517526,
2.842084,-16.652170,-1.359655,
2.876185,-16.849177,-1.447824,
2.899212,-17.047823,-1.487399,
2.912920,-17.247330,-1.499066,
2.945464,-17.444355,-1.412131,
2.974490,-17.642202,-1.451823,
2.995050,-17.841105,-1.491149,
3.006349,-18.040743,-1.556146,
3.029042,-18.239109,-1.377483,
3.064315,-18.435936,-1.417031,
3.090495,-18.634178,-1.455800,
3.100441,-18.833830,-1.489113,
3.130818,-19.031326,-1.374859,
