x,y,theta,velocity
-19.337459,-0.901583,0.000000,
-19.137459,-0.901583,0.000000,
-18.937459,-0.901583,0.000000,
-18.737459,-0.901583,0.000000,
-18.537459,-0.901583,0.000000,
-18.337459,-0.901583,0.000000,
-18.137459,-0.901583,0.000000,
-17.937459,-0.901583,0.000000,
-17.737459,-0.901583,0.000000,
-17.537459,-0.901583,0.000000,
-17.337459,-0.901583,0.000000,
-17.137459,-0.901583,0.000000,
-16.937459,-0.901583,0.000000,
-16.737459,-0.901583,0.000000,
-16.537459,-0.901583,0.000000,
-16.337459,-0.901583,0.000000,
-16.137459,-0.901583,0.000000,
-15.937459,-0.901583,0.000000,
-15.737459,-0.901583,0.000000,
-15.537459,-0.901583,0.000000,
-15.337459,-0.901583,0.000000,
-15.137459,-0.901583,0.000000,
-14.937459,-0.901583,0.000000,
-14.737459,-0.901583,0.000000,
-14.537459,-0.901583,0.000000,
-14.337459,-0.901583,0.000000,
-14.137459,-0.901583,0.000000,
-13.937459,-0.901583,0.000000,
-13.737459,-0.901583,0.000000,
-13.537459,-0.901583,0.000000,
-13.337459,-0.901583,0.000000,
-13.137459,-0.901583,0.000000,
-12.937459,-0.901583,0.000000,
-12.737459,-0.901583,0.000000,
-12.537459,-0.901583,0.000000,
-12.337459,-0.901583,0.000000,
-12.137459,-0.901583,0.000000,
-11.937459,-0.901583,0.000000,
-11.737459,-0.901583,0.000000,
-11.537459,-0.901583,0.000000,
-11.337459,-0.901583,0.000000,
-11.137459,-0.901583,0.000000,
-10.937459,-0.901583,0.000000,
-10.737459,-0.901583,0.000000,
-10.537459,-0.901583,0.000000,
-10.337459,-0.901583,0.000000,
-10.137459,-0.901583,0.000000,
-9.937459,-0.901583,0.000000,
-9.737459,-0.901583,0.000000,
-9.537471,-0.899873,0.013698,
-9.337490,-0.897134,0.013698,
-9.137508,-0.894394,0.013698,
-8.937527,-0.891655,0.013698,
-8.737546,-0.888915,0.013698,
-8.537565,-0.886176,0.013698,
-8.337583,-0.883437,0.013698,
-8.137602,-0.880697,0.013698,
-7.937621,-0.877958,0.013698,
-7.737640,-0.875218,0.013698,
-7.537658,-0.872479,0.013698,
-7.337677,-0.869739,0.013698,
-7.137696,-0.867000,0.013698,
-6.937715,-0.864260,0.013698,
-6.737734,-0.861521,0.013698,
-6.537752,-0.858781,0.013698,
-6.337771,-0.856042,0.013698,
-6.137790,-0.853302,0.013698,
-5.937809,-0.850563,0.013698,
-5.737827,-0.847823,0.013698,
-5.537846,-0.845084,0.013698,
-5.337865,-0.842345,0.013698,
-5.137884,-0.839605,0.013698,
-4.937902,-0.836866,0.013698,
-4.737921,-0.834126,0.013698,
-4.537940,-0.831387,0.013698,
-4.337959,-0.828647,0.013698,
-4.137977,-0.825908,0.013698,
-3.937996,-0.823168,0.013698,
-3.738015,-0.820429,0.013698,
-3.538034,-0.817689,0.013698,
-3.338052,-0.814950,0.013698,
-3.138071,-0.812210,0.013698,
-2.938090,-0.809471,0.013698,
-2.738109,-0.806731,0.013698,
-2.538128,-0.803992,0.013698,
-2.338146,-0.801252,0.013698,
-2.138165,-0.798513,0.013698,
-1.938184,-0.795774,0.013698,
-1.738203,-0.793034,0.013698,
-1.538221,-0.790295,0.013698,
-1.338240,-0.787555,0.013698,
-1.138259,-0.784816,0.013698,
-0.938278,-0.782076,0.013698,
-0.738296,-0.779337,0.013698,
-0.538315,-0.776597,0.013698,
-0.338334,-0.773858,0.013698,
-0.138353,-0.771118,0.013698,
0.061629,-0.768379,0.013698,
0.261610,-0.765639,0.013698,
0.461591,-0.762900,0.013698,
